day,profit,cycles
2019-07-24 00:00:00+02:00,19.014699745178227,0.0
2021-05-19 00:00:00+02:00,74.01041981967175,0.0
2021-05-26 00:00:00+02:00,33.14959571838379,0.0
2020-08-24 00:00:00+02:00,21.896998977661134,0.0
2019-07-28 00:00:00+02:00,4.053999233245854,0.0
2021-03-03 00:00:00+01:00,97.22179451896343,0.0
2019-08-26 00:00:00+02:00,29.006900711059572,0.0
2021-07-14 00:00:00+02:00,36.25430213928223,0.0
2021-06-07 00:00:00+02:00,140.8593273049557,0.0
2020-09-19 00:00:00+02:00,6.8517980194091805,0.0
2020-12-21 00:00:00+01:00,52.78853182737026,0.0
2020-06-19 00:00:00+02:00,39.21576884435295,0.0
2019-11-17 00:00:00+01:00,5.950000762939453,0.0
2020-03-11 00:00:00+01:00,35.24149819731713,0.0
2021-03-07 00:00:00+01:00,-3.929297752380368,0.0
2020-04-02 00:00:00+02:00,71.48308052945146,0.0
2020-01-31 00:00:00+01:00,42.00599974632263,0.0
2021-11-20 00:00:00+01:00,141.91464322430073,0.0
2019-10-01 00:00:00+02:00,56.78341661206861,0.0
2019-09-06 00:00:00+02:00,12.954499492645262,0.0
